"match_id","ftir_idx","raman_idx","match_distance","match_score","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm"
11,142,26,3.85983445356939,3.85983445356939,"MP_-1",4950,2475,1875,60.4,39.6,30,60.4,"Protein",0.721,"Comparstic Spotlight F2Ba Au 240926.csv",-1723,-2520,2037.48134079351,1973.18222504555,"113",7390.7545084914,4300.01832459332,804.935,33.87,30.426,30.426,34.91,"Cellulose Acetate Butyrate (CAB)",93.44,"Comparstic Raman F2Ba Au IAEA 240930.csv",2033.67355543543,1973.81396286752
12,47,625,4.29640726623714,4.29640726623714,"MP_-1",2450,3575,1250,50,31.8,30,50,"Protein",0.687,"Comparstic Spotlight F2Ba Au 240926.csv",-4223,-1420,4443.54154907065,692.683073327745,"355",9797.81988600638,3022.14388377569,738.859,39.098,28.002,26.966,41.077,"Polycarbonate (PC)",10.8,"Comparstic Raman F2Ba Au IAEA 240930.csv",4440.73893295041,695.939522049886
13,32,103,4.31159459161821,4.31159459161821,"MP_-1",2125,7025,2500,75,42.4,55,75,"Protein",0.769,"Comparstic Spotlight F2Ba Au 240926.csv",-4548,2030,4510.48466875027,-2764.68993115898,"404",9871.87460427479,-438.335509417808,1068.413,40.443,35.539,35.539,40.919,"Polyacrylamide/acrylate",91.18,"Comparstic Raman F2Ba Au IAEA 240930.csv",4514.79365121882,-2764.53987114361
14,271,455,4.33694756129748,4.33694756129748,"MP_-1",8500,3000,2500,60.4,52.7,50,60.4,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1827,-1995,-1534.27320374632,1714.6463771491,"349",3823.49854477137,4045.13231752997,445.556,29.935,25.831,25.824,32.862,"Polyacrylamide/acrylate",30.01,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1533.5824082846,1718.92795580417
15,242,96,4.35899801306559,4.35899801306559,"MP_-1",7725,5200,4375,95.7,58.2,75,95.7,"Protein",0.875,"Comparstic Spotlight F2Ba Au 240926.csv",1052,205,-926.59390750515,-532.262452821182,"627",4429.71391292205,1798.23179580479,1418.234,56.172,40.244,40.237,58.278,"Cellulose Acetate Butyrate (CAB)",91.38,"Comparstic Raman F2Ba Au IAEA 240930.csv",-927.367040133922,-527.972565921014
16,185,366,4.52363110711083,4.52363110711083,"MP_-1",6175,2450,3125,80.9,49.2,50,80.9,"Cellulose",0.74,"Comparstic Spotlight F2Ba Au 240926.csv",-498,-2545,820.300716995427,2089.12793699888,"757",6175.45343427265,4419.42438195634,1746.634,56.246,46.528,46.528,56.248,"Polyamide (PA)",56.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",818.372481216677,2093.22002023054
17,63,230,4.59065774936237,4.59065774936237,"MP_-1",2925,3850,5625,104.1,68.8,97.5,104.1,"Cellulose",0.734,"Comparstic Spotlight F2Ba Au 240926.csv",-3748,-1145,3950.40920886907,454.333059554946,"533",9310.43650763523,2777.01702563142,2741.721,76.506,47.752,47.752,76.506,"Polyamide (PA)",83.37,"Comparstic Raman F2Ba Au IAEA 240930.csv",3953.35555457926,450.812663905616
18,165,438,4.62084331995245,4.62084331995245,"MP_-1",5400,5650,1250,50,31.8,25,50,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-1273,655,1353.63930945782,-1152.91488594491,"474",6712.20662482274,1177.66473806721,565.02,27.92,26.354,26.354,29.409,"Polycarbonate (PC)",33.89,"Comparstic Raman F2Ba Au IAEA 240930.csv",1355.12567176677,-1148.53962365859
19,100,233,4.71505969509434,4.71505969509434,"MP_-1",4050,1150,3750,104.1,45.9,62.5,104.1,"Cellulose",0.686,"Comparstic Spotlight F2Ba Au 240926.csv",-2623,-3845,3031.60336697655,3224.82813233456,"738",8385.03956307188,5548.04125107021,3252.859,93.363,56.424,56.424,94.02,"Polyethylene terephtalate (PET)",83.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",3027.95861001591,3221.83688934441
20,158,747,4.89952191374149,4.89952191374149,"MP_-1",5175,10075,1875,60.4,39.6,50,60.4,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",-1498,5080,1248.58684365579,-5573.10946320294,"72",6602.55971637882,-3250.69260086687,811.196,38.563,29.678,29.678,38.463,"Polytetrafluoroethylene (PTFE)",3.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",1245.47876332285,-5576.89696259267
21,275,291,4.94560135829881,4.94560135829881,"MP_-1",8675,3900,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",2002,-1095,-1775.32828591758,832.035406634222,"228",3585.26049762882,3154.75349555865,602.589,31.727,29.162,27.882,34.504,"Polyacrylamide/acrylate",75.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1771.82045542715,828.549133832846
22,333,209,4.98163476788816,4.98163476788816,"MP_-1",10600,2500,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",3927,-2495,-3586.88423710131,2368.32885157128,"541",1771.78100142805,4689.81021377354,787.963,35.316,29.227,29.116,36.779,"Polyacrylamide/acrylate",86.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3585.29995162792,2363.60585204774
23,225,665,4.99536909158614,4.99536909158614,"MP_-1",7150,3600,1875,60.4,39.6,30,60.4,"Protein",0.789,"Comparstic Spotlight F2Ba Au 240926.csv",477,-1395,-235.44673549934,1017.20603126365,"112",5116.87281034286,3341.89952777183,730.291,36.652,32.208,30.122,41.847,"Polytetrafluoroethylene (PTFE)",8.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-240.208142713112,1015.69516604603
24,222,137,5.12101965975901,5.12101965975901,"MP_12",7075,7800,3125,80.9,49.2,55,80.9,"PET",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",402,2805,-473.042641897179,-3167.93229200852,"664",4888.3939121194,-839.034682684075,5769.495,118.892,73.901,73.284,120.763,"Polyethylene terephtalate (PET)",90.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",-468.687040936573,-3165.23904440988
25,201,472,5.36703944796439,5.36703944796439,"MP_-1",6525,9075,2500,75,42.4,50,75,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-148,4080,-20.503343079683,-4477.61552012808,"135",5341.90730306546,-2150.7791109268,1090.493,38.756,35.432,35.429,40.846,"Polycarbonate (PC)",26.43,"Comparstic Raman F2Ba Au IAEA 240930.csv",-15.1736499905128,-4476.9834726526
26,113,187,5.50690484774857,5.50690484774857,"MP_-1",4250,3275,3750,80.9,59,50,80.9,"Protein",0.83,"Comparstic Spotlight F2Ba Au 240926.csv",-2423,-1720,2674.60257285195,1125.03653802159,"18",8026.24732339936,3452.12050379923,1277.185,56.95,31.175,31.175,57.737,"Cellulose Acetate Butyrate (CAB)",87.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",2669.16637034339,1125.91614207343
27,232,39,5.53106431668498,5.53106431668498,"MP_-1",7525,10675,4375,80.9,68.9,55,80.9,"Protein",0.815,"Comparstic Spotlight F2Ba Au 240926.csv",852,5680,-1134.58246209924,-5995.48920510693,"272",4224.19771803764,-3664.02126096961,1391.87,58.361,33.689,33.689,60.077,"Cellulose Acetate Butyrate (CAB)",93.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1132.88323501833,-5990.22562269541
28,337,430,5.66108403973379,5.66108403973379,"MP_-1",10700,5350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",4027,355,-3898.26864216817,-460.368958025356,"577",1462.93264151795,1861.95329757063,686.954,33.118,29.781,28.501,36.307,"Polyvinyl Chloride (PVC)",35.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3894.14831153802,-464.251064155174
29,104,508,5.69718568218409,5.69718568218409,"MP_-1",4100,7025,1875,60.4,39.6,50,60.4,"Protein",0.713,"Comparstic Spotlight F2Ba Au 240926.csv",-2573,2030,2545.09503262758,-2617.8670411959,"262",7905.11906328592,-296.54081629923,564.69,42.423,21.758,21.758,42.001,"Polyether sulphone (PES)",20.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",2548.03811022995,-2622.74517802503
30,301,288,5.73269654535871,5.73269654535871,"MP_-1",9500,9700,1875,60.4,39.6,50,60.4,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",2827,4705,-3027.48991203762,-4878.41067199467,"463",2333.21909806761,-2556.64489244435,614.123,34.444,23.537,23.537,35.686,"Cellulose Acetate Butyrate (CAB)",76,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3023.86185498836,-4882.84925417015
31,244,488,5.75694223460694,5.75694223460694,"MP_-1",7775,1350,625,31.8,25,25,31.8,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",1102,-3645,-690.138897605545,3302.72045531579,"708",4661.63721664637,5626.68851000642,1127.897,55.305,35.88,35.88,54.94,"Polycarbonate (PC)",23.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-695.443736409603,3300.48414828062
32,101,42,5.892335217031,5.892335217031,"MP_-1",4050,9750,3125,75,53.1,55,75,"Protein",0.852,"Comparstic Spotlight F2Ba Au 240926.csv",-2623,4755,2392.27331447909,-5333.32420723767,"731",7751.26895091434,-3001.54726963827,1531.271,45.852,44.62,41.077,56.424,"Cellulose Acetate Butyrate (CAB)",93.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",2394.18799785837,-5327.75163136407
33,264,434,5.8997118561006,5.8997118561006,"MP_-1",8275,8650,2500,80.9,39.3,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1602,3655,-1730.39303167735,-3924.58734150148,"453",3631.75997189038,-1601.39643354024,810.537,45.697,27.237,26.957,46.468,"Polyvinyl Chloride (PVC)",35.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1725.32098116559,-3927.60079526604
34,133,265,5.98873035929064,5.98873035929064,"MP_8",4725,7200,6250,115.1,69.1,75,115.1,"PET",0.788,"Comparstic Spotlight F2Ba Au 240926.csv",-1948,2205,1910.12666385785,-2745.55255010453,"338",7269.05218079448,-413.650603328339,11281.279,149.996,111.704,111.704,163.995,"Polyethylene terephtalate (PET)",80.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",1911.97122773851,-2739.85496505414
35,192,217,6.07269493480132,6.07269493480132,"MP_-1",6300,6400,5000,104.1,61.2,50,104.1,"Cellulose",0.746,"Comparstic Spotlight F2Ba Au 240926.csv",-373,1405,402.263187947579,-1832.35874727415,"327",5762.69884175339,488.783637895976,4953.026,112.58,60.62,60.395,112.184,"Polyamide (PA)",85.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",405.617888697418,-1837.42072382983
36,58,689,6.17353802094506,6.17353802094506,"MP_-1",2775,7850,1875,60.4,39.6,30,60.4,"Protein",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-3898,2855,3802.3164927,-3537.35401790593,"134",9153.71605734628,-1208.73420644264,632.249,41.458,23.065,23.065,41.907,"Polyvinyl Chloride (PVC)",7.34,"Comparstic Raman F2Ba Au IAEA 240930.csv",3796.63510429031,-3534.93856816844
37,312,256,6.18332988913659,6.18332988913659,"MP_-1",10100,2400,4375,104.1,53.5,77.5,104.1,"Cellulose",0.668,"Comparstic Spotlight F2Ba Au 240926.csv",3427,-2595,-3081.88317023668,2430.67189897925,"493",2269.49759630177,4759.27239137414,4039.174,94.151,57.665,57.295,94.721,"Polyamide (PA)",80.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3087.5833567542,2433.06802964834
38,2,319,6.26272562430389,6.26272562430389,"MP_-1",525,4375,1875,60.4,39.6,30,60.4,"Protein",0.777,"Comparstic Spotlight F2Ba Au 240926.csv",-6148,-620,6299.70192252164,-246.529975825208,"399",11662.96546472,2080.673046875,694.205,34.886,28.173,28.173,36.199,"Polyacrylamide/acrylate",68.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",6305.88451166403,-245.531314850803
39,215,614,6.4436005535492,6.4436005535492,"MP_-1",6850,10800,2500,60.4,52.7,50,60.4,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",177,5805,-472.159604814461,-6170.06092927929,"389",4888.96797970288,-3848.87102284889,443.744,29.046,26.686,23.346,33.375,"Polyphenylene sulphide (PPS)",11.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",-468.112973353092,-6175.07538457469
40,270,482,6.47994694631709,6.47994694631709,"MP_-1",8475,9900,1875,60.4,39.6,50,60.4,"Protein",0.772,"Comparstic Spotlight F2Ba Au 240926.csv",1802,4905,-2022.34570999553,-5153.63669196262,"623",3332.67076089937,-2821.2900484268,702.608,35.316,26.791,26.791,35.316,"Polyvinyl Chloride (PVC)",24.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2024.4101921566,-5147.4944101526
41,143,2,6.53972373507468,6.53972373507468,"MP_9",4950,5450,3125,80.9,49.2,55,80.9,"Polypro",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",-1723,455,1816.31774705166,-987.34140405066,"270",7175.47916468789,1332.66298560574,5471.084,113.791,67.845,67.831,116.501,"Polypropylene (PP)",97.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",1818.39821163192,-993.541376120064
42,251,292,6.65304624614676,6.65304624614676,"MP_-1",7900,7500,1875,60.4,39.6,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",1227,2505,-1271.7259749667,-2808.06101349898,"435",4078.9586194182,-483.686848512414,736.058,42.59,24.328,24.305,43.84,"Cellulose Acetate Butyrate (CAB)",75.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1278.12233363777,-2809.89121023822
43,120,279,6.87801749680991,6.87801749680991,"MP_-1",4375,1775,1875,60.4,39.6,30,60.4,"Protein",0.707,"Comparstic Spotlight F2Ba Au 240926.csv",-2298,-3220,2661.72187939843,2627.03011545421,"350",8015.91410689679,4946.9924911708,573.588,34.484,22.166,22.166,34.444,"Polyacrylamide/acrylate",77.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",2658.83315384082,2620.788129445
44,260,416,7.16645829240823,7.16645829240823,"MP_-1",8100,10525,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",1427,5530,-1695.63340249219,-5803.47320148811,"191",3654.72267522942,-3479.7455666738,652.351,37.88,24.281,23.824,36.74,"Polyacrylamide/acrylate",39.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1702.35827782655,-5805.9499283996
45,314,22,7.23087244440621,7.23087244440621,"MP_-1",10100,9950,4375,95.7,58.2,72.5,95.7,"Protein",0.672,"Comparstic Spotlight F2Ba Au 240926.csv",3427,4955,-3643.15548376643,-5082.58974797079,"567",1706.91136449526,-2758.14261424443,3354.526,94.069,53.152,53.027,98.64,"Cellulose Acetate Butyrate (CAB)",93.81,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3650.16958856071,-5084.34697597023
46,317,410,7.23270167904121,7.23270167904121,"MP_-1",10150,5400,2500,60.4,52.7,50,60.4,"Protein",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",3477,405,-3354.66198122168,-551.013044752357,"667",2004.85244031932,1768.38028146404,750.558,32.474,30.445,29.867,39.037,"Cellulose Acetate Butyrate (CAB)",41.61,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3352.22851273665,-557.824080261764
47,115,77,7.3031456807978,7.3031456807978,"MP_7",4300,8325,3125,80.9,49.2,55,80.9,"PET",0.733,"Comparstic Spotlight F2Ba Au 240926.csv",-2373,3330,2249.42531912047,-3896.67309130572,"368",7610.04832537924,-1564.0820406143,4543.72,87.373,73.131,73.131,88.111,"Polyethylene terephtalate (PET)",91.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",2252.96737232327,-3890.2864023401
48,155,373,7.30503937294046,7.30503937294046,"MP_-1",5150,3725,2500,75,42.4,50,75,"Protein",0.706,"Comparstic Spotlight F2Ba Au 240926.csv",-1523,-1270,1745.52866247534,744.132874584408,"307",7108.31325742119,3065.77302011986,884.851,39.068,29.652,29.652,40.759,"Polyacrylamide/acrylate",54.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",1751.23230436522,739.568658394056
49,62,733,7.34919740937349,7.34919740937349,"MP_-1",2875,9075,3125,80.9,49.2,55,80.9,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-3798,4080,3611.73573127365,-4748.95908892061,"334",8968.29222788352,-2415.42426690925,909.074,37.769,35.458,34.711,39.939,"Polytetrafluoroethylene (PTFE)",4.16,"Comparstic Raman F2Ba Au IAEA 240930.csv",3611.21127482755,-4741.62862863505
50,336,717,7.36037190541377,7.36037190541377,"MP_-1",10700,5100,2500,60.4,52.7,50,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",4027,105,-3879.68346622348,-211.585459781977,"346",1481.30280418918,2120.85777771832,1444.104,45.63,41.396,40.669,49.071,"Polyphenylene sulphide (PPS)",5.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3875.77814886679,-205.346584007484
51,197,497,7.40038421902464,7.40038421902464,"MP_-1",6475,4175,5000,104.1,61.2,95,104.1,"Cellulose",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-198,-820,393.522805084987,394.824010253203,"593",5757.5322335021,2723.62874036815,2787.364,77.359,50.34,50.34,77.97,"Polyamide (PA)",22.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",400.451280446127,397.424378642346
52,326,322,7.4061166429223,7.4061166429223,"MP_-1",10325,5175,1875,60.4,39.6,50,60.4,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",3652,180,-3512.08377164182,-314.098273172031,"458",1838.94690869475,2016.37747752569,789.775,44.762,24.539,24.539,44.671,"Polyacrylamide/acrylate",68.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3518.13404436122,-309.826884200114
53,227,372,7.42988215104979,7.42988215104979,"MP_-1",7350,11550,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",677,6555,-1025.4821291353,-6879.24107212004,"709",4324.65954514594,-4550.38160985659,619.89,32.334,25.219,25.064,34.145,"Polyacrylamide/acrylate",54.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1032.42140791003,-6876.58597158239
54,139,260,7.45830683827929,7.45830683827929,"MP_-1",4875,6950,3125,80.9,49.2,55,80.9,"Protein",0.825,"Comparstic Spotlight F2Ba Au 240926.csv",-1798,1955,1779.44174085651,-2485.61794629434,"160",7142.75731242976,-155.320190764127,370.089,30.834,21.621,21.37,33.888,"Polyacrylamide/acrylate",80.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",1785.67635937379,-2481.52455248993
55,269,328,7.56945029285872,7.56945029285872,"MP_-1",8400,2625,1875,60.4,39.6,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",1727,-2370,-1406.88204053193,2080.38755413629,"767",3955.53408897086,4411.96150337115,697.171,36.128,29.227,28.703,38.463,"Cellulose Acetate Butyrate (CAB)",66.28,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1401.54686408511,2085.75714164535
56,338,115,7.59144788067483,7.59144788067483,"MP_-1",10700,5925,1875,60.4,39.6,50,60.4,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",4027,930,-3941.01454684097,-1032.57100398513,"337",1421.0257079242,1287.88571409461,815.316,45.664,24.85,24.843,47.238,"Cellulose Acetate Butyrate (CAB)",91,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3936.05524513177,-1038.31864763119
57,173,72,7.61090200161951,7.61090200161951,"MP_-1",5675,7650,3750,80.9,59,55,80.9,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",-998,2655,931.296053832558,-3122.73917835278,"646",6295.43355921914,-793.68334358947,1610.199,62.063,35.613,34.638,64.365,"Cellulose Acetate Butyrate (CAB)",92.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",938.352606163167,-3119.88770531527
58,322,507,7.63246025794089,7.63246025794089,"MP_-1",10275,3325,3750,80.9,59,75,80.9,"Cellulose",0.785,"Comparstic Spotlight F2Ba Au 240926.csv",3602,-1670,-3324.79677000241,1523.18257864003,"504",2027.24107607488,3855.1159473994,1151.46,40.365,38.298,36.939,42.67,"Polycarbonate (PC)",20.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3329.83987698109,1528.9115856736
59,8,76,7.65339963590584,7.65339963590584,"MP_0",1000,3800,3750,104.1,45.9,77.5,104.1,"PET",0.886,"Comparstic Spotlight F2Ba Au 240926.csv",-5673,-1195,5869.75918053202,360.983904429481,"601",11220.9334254434,2692.05502327697,6964.786,123.198,79.845,79.845,123.235,"Polyethylene terephtalate (PET)",91.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",5863.85247238743,365.850661551166
60,309,690,7.72395044323546,7.72395044323546,"MP_-1",9975,9125,1875,60.4,39.6,50,60.4,"Cellulose",0.697,"Comparstic Spotlight F2Ba Au 240926.csv",3302,4130,-3457.43265402725,-4270.89679173999,"741",1895.2055318754,-1938.37410504067,795.707,33.229,30.662,30.662,38.463,"Polyphenylene sulphide (PPS)",7.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3461.87542118057,-4264.57846676647
61,147,325,7.9492516212584,7.9492516212584,"MP_-1",5000,775,1250,50,31.8,30,50,"Protein",0.728,"Comparstic Spotlight F2Ba Au 240926.csv",-1673,-4220,2114.10383756875,3668.62704828946,"496",7473.42024051195,5987.20295242937,751.217,36.589,28.497,28.497,36.939,"Polyacrylamide/acrylate",67.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",2116.33928745598,3660.99859070357
62,209,352,7.95468481135856,7.95468481135856,"MP_-1",6725,4375,1875,60.4,39.6,30,60.4,"Protein",0.883,"Comparstic Spotlight F2Ba Au 240926.csv",52,-620,129.871166085853,214.382387603193,"759",5480.83165826666,2545.66778949058,815.316,38.866,31.347,29.203,42.216,"Polyacrylamide/acrylate",59.54,"Comparstic Raman F2Ba Au IAEA 240930.csv",123.750705210688,219.463427764776
63,202,316,7.98548208573206,7.98548208573206,"MP_-1",6525,5075,2500,75,42.4,30,75,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",-148,80,276.859472035414,-497.079548234022,"608",5630.08922997043,1836.12025631421,753.03,39.773,31.985,31.985,40.934,"Cellulose Acetate Butyrate (CAB)",69.14,"Comparstic Raman F2Ba Au IAEA 240930.csv",273.008276914457,-490.084105411594
