"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm","x_aligned","y_aligned"
"MP_-1",4650,9250,1250,50,31.8,50,50,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",-2094.79166666667,4273.95833333333,1129.21332921613,-4303.26449157885
"MP_-1",4800,1350,48750,777.7,79.8,217.5,777.7,"Cellulose",0.8,"Comparstic Spotlight F2Ba Au 240926.csv",-1944.79166666667,-3626.04166666667,1567.23479012242,3569.44515847873
"MP_-1",4650,2075,6250,170.8,46.6,72.5,170.8,"Cellulose",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-2094.79166666667,-2901.04166666667,1662.60787882883,2836.82190800611
"MP_-1",4975,5500,5000,95.7,66.5,75,95.7,"Protein",0.937,"Comparstic Spotlight F2Ba Au 240926.csv",-1769.79166666667,523.958333333333,1084.57242067014,-547.351289200071
"MP_-1",5600,9600,1250,50,31.8,30,50,"Protein",0.734,"Comparstic Spotlight F2Ba Au 240926.csv",-1144.79166666667,4623.95833333333,157.816789568716,-4580.93772052975
"MP_-1",5850,5900,1250,50,31.8,25,50,"Protein",0.709,"Comparstic Spotlight F2Ba Au 240926.csv",-894.791666666667,923.958333333333,184.093895306802,-880.356770583049
"MP_-1",6200,6950,625,31.8,25,25,31.8,"Protein",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",-544.791666666667,1973.95833333333,-242.260741201641,-1899.22821688267
"MP_-1",6200,2150,2500,60.4,52.7,50,60.4,"Protein",0.728,"Comparstic Spotlight F2Ba Au 240926.csv",-544.791666666667,-2826.04166666667,114.574636936475,2877.4149493902
"MP_-1",6225,9000,2500,75,42.4,55,75,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",-519.791666666667,4023.95833333333,-419.537533772466,-3937.3943848839
"MP_-1",6300,2750,1875,60.4,39.6,30,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",-444.791666666667,-2226.04166666667,-29.5431846281407,2287.76862398397
"MP_-1",6325,2375,1875,60.4,39.6,50,60.4,"Protein",0.713,"Comparstic Spotlight F2Ba Au 240926.csv",-419.791666666667,-2601.04166666667,-26.5437705354382,2662.80238894351
"MP_-1",6800,7450,1875,60.4,39.6,30,60.4,"Protein",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",55.208333333333,2473.95833333333,-876.511488875137,-2352.19079110216
"MP_-1",7000,7800,2500,60.4,52.7,50,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv",255.208333333333,2823.95833333333,-1101.55753379241,-2685.61954788714
"MP_-1",8000,2175,35625,543.7,83.4,130,543.7,"Cellulose",0.878,"Comparstic Spotlight F2Ba Au 240926.csv",1255.20833333333,-2801.04166666667,-1678.52506801032,2986.34986636766
"MP_-1",8075,5075,3750,80.9,59,55,80.9,"Protein",0.911,"Comparstic Spotlight F2Ba Au 240926.csv",1330.20833333333,98.958333333333,-1968.74815844178,106.036839527873
"MP_-1",8225,4650,625,31.8,25,25,31.8,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",1480.20833333333,-326.041666666667,-2086.42345828183,540.119892108433
"MP_-1",8675,8750,3125,80.9,49.2,50,80.9,"Protein",0.768,"Comparstic Spotlight F2Ba Au 240926.csv",1930.20833333333,3773.95833333333,-2839.03064061288,-3506.47616238253
"MP_-1",8750,10650,1875,60.4,39.6,30,60.4,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",2005.20833333333,5673.95833333333,-3054.91302726557,-5391.6551962488
"MP_-1",9125,10575,1875,60.4,39.6,30,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",2380.20833333333,5598.95833333333,-3422.51272184723,-5289.14238285874
"MP_17",9425,4325,91875,638.7,183.1,252.5,638.7,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",2680.20833333333,-651.041666666667,-3256.42352112194,952.747284359354
"MP_-1",9425,8150,18125,258.2,89.4,142.5,258.2,"Cellulose",0.901,"Comparstic Spotlight F2Ba Au 240926.csv",2680.20833333333,3173.95833333333,-3540.77671307575,-2853.64023876434
"MP_-1",9450,7875,9375,226.6,52.7,75,226.6,"Cellulose",0.754,"Comparstic Spotlight F2Ba Au 240926.csv",2705.20833333333,2898.95833333333,-3545.21136936093,-2578.11987310215
"MP_-1",10050,4200,1250,50,31.8,25,50,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",3305.20833333333,-776.041666666667,-3869.08967875804,1123.60197334278
"MP_-1",10050,5975,625,31.8,25,25,31.8,"Protein",0.694,"Comparstic Spotlight F2Ba Au 240926.csv",3305.20833333333,998.958333333333,-4001.04442796537,-642.760864185211
"MP_-1",10300,6025,625,31.8,25,25,31.8,"Protein",0.673,"Comparstic Spotlight F2Ba Au 240926.csv",3555.20833333333,1048.95833333333,-4253.54496139768,-673.932387889193
"MP_-1",10450,6000,2500,60.4,52.7,50,60.4,"Protein",0.742,"Comparstic Spotlight F2Ba Au 240926.csv",3705.20833333333,1023.95833333333,-4400.95654274924,-637.902932498039
"MP_-1",11175,2475,32500,326,126.9,215,326,"Cellulose",0.893,"Comparstic Spotlight F2Ba Au 240926.csv",4430.20833333333,-2501.04166666667,-4860.37770683486,2923.84140297321
"MP_-1",11850,7300,10000,136.8,93.1,100,136.8,"Protein",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",5105.20833333333,2323.95833333333,-5890.78704782457,-1827.50013807332
