"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm","x_aligned","y_aligned"
"MP_-1",2600,4750,1875,60.4,39.6,50,60.4,"Protein",0.696,"Comparstic Spotlight F2Ba Au 240926.csv",-4144.79166666667,-226.041666666667,3505.27069209744,26.1508411296002
"MP_-1",2600,2050,3750,100,47.7,50,100,"Cellulose",0.845,"Comparstic Spotlight F2Ba Au 240926.csv",-4144.79166666667,-2926.04166666667,3704.85705361526,2714.51932574952
"MP_-1",2675,8050,1875,60.4,39.6,30,60.4,"Protein",0.73,"Comparstic Spotlight F2Ba Au 240926.csv",-4069.79166666667,3073.95833333333,3186.65490344733,-3254.08879669703
"MP_4",3075,1275,140625,743.7,240.7,352.5,743.7,"PET",0.911,"Comparstic Spotlight F2Ba Au 240926.csv",-3669.79166666667,-3701.04166666667,3289.1920165715,3521.29306549079
"MP_-1",2750,6500,2500,80.9,39.3,50,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",-3994.79166666667,1523.95833333333,3226.55535678293,-1705.22208252121
"MP_-1",2775,7850,1875,60.4,39.6,30,60.4,"Protein",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-3969.79166666667,2873.95833333333,3101.86987524051,-3047.55830296527
"MP_-1",2900,2850,5000,95.7,66.5,75,95.7,"Cellulose",0.819,"Comparstic Spotlight F2Ba Au 240926.csv",-3844.79166666667,-2126.04166666667,3347.01274450406,1940.14196306782
"MP_-1",2875,9075,3125,80.9,49.2,55,80.9,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-3869.79166666667,4098.95833333333,2911.74760067705,-4259.88895389402
"MP_-1",3025,6900,2500,80.9,39.3,55,80.9,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",-3719.79166666667,1923.95833333333,2923.17169830975,-2083.17065453253
"MP_-1",3150,8050,1875,60.4,39.6,30,60.4,"Protein",0.709,"Comparstic Spotlight F2Ba Au 240926.csv",-3594.79166666667,3073.95833333333,2713.70118856049,-3218.97638124483
"MP_6",3350,10500,36250,266.7,173.1,230,266.7,"PET",0.859,"Comparstic Spotlight F2Ba Au 240926.csv",-3394.79166666667,5523.95833333333,2333.45663943359,-5643.63768310233
"MP_-1",3250,10350,2500,60.4,52.7,50,60.4,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",-3494.79166666667,5373.95833333333,2444.1139737631,-5501.67596586484
"MP_-1",3250,4550,2500,60.4,52.7,50,60.4,"Protein",0.714,"Comparstic Spotlight F2Ba Au 240926.csv",-3494.79166666667,-426.041666666667,2872.85504665323,273.337815911292
"MP_-1",3350,11900,2500,60.4,52.7,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-3394.79166666667,6923.95833333333,2229.96741494287,-7037.60652697932
"MP_-1",3600,7700,2500,60.4,52.7,50,60.4,"Protein",0.791,"Comparstic Spotlight F2Ba Au 240926.csv",-3144.79166666667,2723.95833333333,2291.51208057985,-2837.21977668927
"MP_-1",3600,7875,2500,80.9,39.3,50,80.9,"Protein",0.763,"Comparstic Spotlight F2Ba Au 240926.csv",-3144.79166666667,2898.95833333333,2278.57592751851,-3011.4658821739
"MP_-1",3650,8950,3125,80.9,49.2,50,80.9,"Protein",0.837,"Comparstic Spotlight F2Ba Au 240926.csv",-3094.79166666667,3973.95833333333,2149.32638571753,-4078.13877213335
"MP_-1",3700,3150,2500,80.9,39.3,55,80.9,"Cellulose",0.672,"Comparstic Spotlight F2Ba Au 240926.csv",-3044.79166666667,-1826.04166666667,2528.28285704063,1700.57105337459
"MP_-1",3725,8100,1875,60.4,39.6,30,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",-3019.79166666667,3123.95833333333,2137.48222680777,-3226.25647989603
"MP_-1",3750,9550,3125,80.9,49.2,55,80.9,"Protein",0.811,"Comparstic Spotlight F2Ba Au 240926.csv",-2994.79166666667,4573.95833333333,2005.40465780172,-4668.16190347416
"MP_-1",3775,3425,4375,104.1,53.5,80,104.1,"Cellulose",0.788,"Comparstic Spotlight F2Ba Au 240926.csv",-2969.79166666667,-1551.04166666667,2433.27771416511,1432.29981035361
"MP_-1",4200,1550,28125,417.9,85.7,150,417.9,"Cellulose",0.893,"Comparstic Spotlight F2Ba Au 240926.csv",-2544.79166666667,-3426.04166666667,2148.71024078824,3330.63874083785
"MP_-1",4100,7025,1875,60.4,39.6,50,60.4,"Protein",0.713,"Comparstic Spotlight F2Ba Au 240926.csv",-2644.79166666667,2048.95833333333,1843.56265528895,-2128.16721821618
"MP_-1",4200,1200,1875,60.4,39.6,30,60.4,"Protein",0.766,"Comparstic Spotlight F2Ba Au 240926.csv",-2544.79166666667,-3776.04166666667,2174.58254691092,3679.1309518071
"MP_-1",4225,8925,1875,60.4,39.6,30,60.4,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",-2519.79166666667,3948.95833333333,1578.65148956253,-4010.741968434
"MP_-1",4250,1600,1250,50,31.8,30,50,"Protein",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",-2494.79166666667,-3376.04166666667,2095.22959548939,3284.55018300262
"MP_-1",4350,6375,3750,80.9,59,55,80.9,"Protein",0.814,"Comparstic Spotlight F2Ba Au 240926.csv",-2394.79166666667,1398.95833333333,1642.68821596732,-1462.48717918566
"MP_-1",4425,3200,1250,50,31.8,25,50,"Cellulose",0.666,"Comparstic Spotlight F2Ba Au 240926.csv",-2319.79166666667,-1776.04166666667,1802.7100905868,1704.37908591882
"MP_-1",4500,7950,2500,60.4,52.7,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",-2244.79166666667,2973.95833333333,1376.90903371415,-3019.61399735184
"MP_-1",4550,7575,1250,50,31.8,30,50,"Protein",0.822,"Comparstic Spotlight F2Ba Au 240926.csv",-2194.79166666667,2598.95833333333,1354.8447601357,-2642.53344186727
"MP_-1",4600,11000,1875,60.4,39.6,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-2144.79166666667,6023.95833333333,1051.88116293958,-6049.0826054774
"MP_-1",4650,9250,1250,50,31.8,50,50,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",-2094.79166666667,4273.95833333333,1131.45809198595,-4302.92550689934
"MP_-1",4800,1350,48750,777.7,79.8,217.5,777.7,"Cellulose",0.8,"Comparstic Spotlight F2Ba Au 240926.csv",-1944.79166666667,-3626.04166666667,1566.07919691105,3574.12967188773
"MP_-1",4650,2075,6250,170.8,46.6,72.5,170.8,"Cellulose",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-2094.79166666667,-2901.04166666667,1661.8403675009,2841.16481797028
"MP_-1",4900,5550,2500,60.4,52.7,50,60.4,"Protein",0.803,"Comparstic Spotlight F2Ba Au 240926.csv",-1844.79166666667,573.958333333333,1156.04232030482,-600.384772279642
"MP_-1",4875,11100,1875,60.4,39.6,30,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",-1869.79166666667,6123.95833333333,770.673766857265,-6128.3235680865
"MP_-1",4925,4150,1250,50,31.8,25,50,"Protein",0.666,"Comparstic Spotlight F2Ba Au 240926.csv",-1819.79166666667,-826.041666666667,1234.63924401202,795.432093463261
"MP_-1",4975,5500,5000,95.7,66.5,75,95.7,"Protein",0.937,"Comparstic Spotlight F2Ba Au 240926.csv",-1769.79166666667,523.958333333333,1085.06146168608,-545.05610511489
"MP_-1",5000,3650,2500,60.4,52.7,50,60.4,"Protein",0.717,"Comparstic Spotlight F2Ba Au 240926.csv",-1744.79166666667,-1326.04166666667,1196.92277897958,1298.82217473134
"MP_-1",5000,775,1250,50,31.8,30,50,"Protein",0.728,"Comparstic Spotlight F2Ba Au 240926.csv",-1744.79166666667,-4201.04166666667,1409.44529355874,4161.43676483588
"MP_-1",5150,3725,2500,75,42.4,50,75,"Protein",0.706,"Comparstic Spotlight F2Ba Au 240926.csv",-1594.79166666667,-1251.04166666667,1042.02490868076,1235.23340357622
"MP_-1",5150,9300,2500,60.4,52.7,50,60.4,"Protein",0.722,"Comparstic Spotlight F2Ba Au 240926.csv",-1594.79166666667,4323.95833333333,629.916032583782,-4315.74967114826
"MP_-1",5175,10075,1875,60.4,39.6,50,60.4,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",-1569.79166666667,5098.95833333333,547.735053957186,-5085.5629735714
"MP_-1",5375,7900,5000,95.7,66.5,75,95.7,"Protein",0.887,"Comparstic Spotlight F2Ba Au 240926.csv",-1369.79166666667,2923.95833333333,509.374550022843,-2905.14863047811
"MP_-1",5425,2000,3750,80.9,59,75,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",-1319.79166666667,-2976.04166666667,895.72310880956,2973.13039816391
"MP_-1",5400,5650,1250,50,31.8,25,50,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-1344.79166666667,673.958333333333,650.804217170841,-662.993538095599
"MP_-1",5450,8025,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",-1294.79166666667,3048.95833333333,425.45753834276,-3024.06606879798
"MP_-1",5550,8975,3750,95.7,49.9,75,95.7,"Protein",0.91,"Comparstic Spotlight F2Ba Au 240926.csv",-1194.79166666667,3998.95833333333,255.663504304271,-3962.58141110803
"MP_-1",5575,8000,1875,60.4,39.6,50,60.4,"Protein",0.729,"Comparstic Spotlight F2Ba Au 240926.csv",-1169.79166666667,3023.95833333333,302.844056291077,-2989.93365868493
"MP_-1",5600,9600,1250,50,31.8,30,50,"Protein",0.734,"Comparstic Spotlight F2Ba Au 240926.csv",-1144.79166666667,4623.95833333333,159.678356089592,-4581.19288696417
"MP_-1",5675,975,3750,95.7,49.9,55,95.7,"Cellulose",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",-1069.79166666667,-4001.04166666667,722.568997476517,4012.1949489472
"MP_-1",5850,5900,1250,50,31.8,25,50,"Protein",0.709,"Comparstic Spotlight F2Ba Au 240926.csv",-894.791666666667,923.958333333333,184.262584408463,-878.652152344474
"MP_-1",6125,8700,3125,80.9,49.2,50,80.9,"Protein",0.762,"Comparstic Spotlight F2Ba Au 240926.csv",-619.791666666667,3723.95833333333,-296.531173191676,-3646.26159957351
"MP_-1",6175,2450,3125,80.9,49.2,50,80.9,"Cellulose",0.74,"Comparstic Spotlight F2Ba Au 240926.csv",-569.791666666667,-2526.04166666667,115.689691717723,2580.50964003776
"MP_-1",6200,6950,625,31.8,25,25,31.8,"Protein",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",-544.791666666667,1973.95833333333,-241.846544928828,-1898.25647912954
"MP_-1",6200,9350,2500,60.4,52.7,50,60.4,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",-544.791666666667,4373.95833333333,-419.256644055778,-4287.91735434725
"MP_-1",6200,2150,2500,60.4,52.7,50,60.4,"Protein",0.728,"Comparstic Spotlight F2Ba Au 240926.csv",-544.791666666667,-2826.04166666667,112.973653325074,2881.06527130588
"MP_-1",6225,9000,2500,75,42.4,55,75,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",-519.791666666667,4023.95833333333,-418.276638716616,-3937.5771215121
"MP_-1",6225,10175,625,31.8,25,25,31.8,"Protein",0.669,"Comparstic Spotlight F2Ba Au 240926.csv",-519.791666666667,5198.95833333333,-505.133666414185,-5107.51525833743
"MP_-1",6300,2750,1875,60.4,39.6,30,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",-444.791666666667,-2226.04166666667,-30.9480745907355,2291.04213996507
"MP_-1",6325,2375,1875,60.4,39.6,50,60.4,"Protein",0.713,"Comparstic Spotlight F2Ba Au 240926.csv",-419.791666666667,-2601.04166666667,-28.1200473856671,2666.27467358375
"MP_-1",6475,4175,5000,104.1,61.2,95,104.1,"Cellulose",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-269.791666666667,-801.041666666667,-310.531426431987,885.117148365899
"MP_11",6700,4825,114375,445.8,326.7,397.5,445.8,"PET",0.866,"Comparstic Spotlight F2Ba Au 240926.csv",-44.791666666667,-151.041666666667,-582.610701997196,254.549524787587
"MP_-1",6525,9075,2500,75,42.4,50,75,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-219.791666666667,4098.95833333333,-722.528313716547,-3990.07776147178
"MP_-1",6525,5075,2500,75,42.4,30,75,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",-219.791666666667,98.958333333333,-426.844815171629,-7.30963610893107
"MP_-1",6550,11375,3750,115.1,41.5,72.5,115.1,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-194.791666666667,6398.95833333333,-917.438626163392,-6278.32141168952
"MP_-1",6700,4450,2500,60.4,52.7,50,60.4,"Protein",0.7,"Comparstic Spotlight F2Ba Au 240926.csv",-44.791666666667,-526.041666666667,-554.89037400861,627.934036540354
"MP_-1",6725,4375,1875,60.4,39.6,30,60.4,"Protein",0.883,"Comparstic Spotlight F2Ba Au 240926.csv",-19.791666666667,-601.041666666667,-574.238609194411,704.458960756814
"MP_-1",6825,4050,3125,80.9,49.2,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",80.208333333333,-926.041666666667,-649.783528071708,1035.45095840617
"MP_-1",6800,7450,1875,60.4,39.6,30,60.4,"Protein",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",55.208333333333,2473.95833333333,-876.22220105137,-2351.74997001816
"MP_-1",6850,7100,1875,60.4,39.6,30,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",105.208333333333,2123.95833333333,-900.134496495725,-1999.5617153171
"MP_-1",6850,10800,2500,60.4,52.7,50,60.4,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",105.208333333333,5823.95833333333,-1173.64173264977,-5683.62223127774
"MP_-1",6950,4175,1875,60.4,39.6,30,60.4,"Cellulose",0.711,"Comparstic Spotlight F2Ba Au 240926.csv",205.208333333333,-801.041666666667,-783.485141318826,920.229563818108
"MP_-1",7000,7800,2500,60.4,52.7,50,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv",255.208333333333,2823.95833333333,-1101.23291344219,-2685.45800606016
"MP_-1",7050,2650,1875,60.4,39.6,50,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",305.208333333333,-2326.04166666667,-770.325010632647,2446.05199907632
"MP_-1",7100,8250,1250,50,31.8,25,50,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",355.208333333333,3273.95833333333,-1234.06651016257,-3126.12733269986
"MP_-1",7125,10800,1875,60.4,39.6,30,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",380.208333333333,5823.95833333333,-1447.45704126847,-5663.29399075277
"MP_-1",7150,3600,1875,60.4,39.6,30,60.4,"Protein",0.789,"Comparstic Spotlight F2Ba Au 240926.csv",405.208333333333,-1376.04166666667,-940.119044671136,1507.53665676626
"MP_-1",7175,10025,1875,60.4,39.6,30,60.4,"Protein",0.721,"Comparstic Spotlight F2Ba Au 240926.csv",430.208333333333,5048.95833333333,-1439.95296499243,-4887.93662273191
"MP_-1",7350,11550,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",605.208333333333,6573.95833333333,-1726.9284042973,-6393.43081746516
"MP_-1",7400,1550,3125,80.9,49.2,75,80.9,"Cellulose",0.685,"Comparstic Spotlight F2Ba Au 240926.csv",655.208333333333,-3426.04166666667,-1037.50425950204,3567.18553967378
"MP_-1",7550,10500,2500,60.4,52.7,50,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,5523.95833333333,-1848.4498921974,-5333.17000963016
"MP_-1",7550,7025,2500,75,42.4,30,75,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,2048.95833333333,-1591.57485283651,-1873.14020072119
"MP_-1",7550,9400,2500,60.4,52.7,50,60.4,"Protein",0.783,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,4423.95833333333,-1767.13693009755,-4237.90877515538
"MP_-1",7600,4650,2500,60.4,52.7,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",855.208333333333,-326.041666666667,-1465.7973771425,495.324417444818
"MP_-1",7775,1350,625,31.8,25,25,31.8,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",1030.20833333333,-3626.04166666667,-1396.10459632757,3794.04427393051
"MP_-1",7800,9350,1250,50,31.8,25,50,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",1055.20833333333,4373.95833333333,-2012.36389420092,-4169.64395492929
"MP_-1",7900,4350,3750,80.9,59,75,80.9,"Protein",0.954,"Comparstic Spotlight F2Ba Au 240926.csv",1155.20833333333,-626.041666666667,-1742.32872415384,816.208289237901
"MP_-1",7950,4875,4375,104.1,53.5,82.5,104.1,"Protein",0.823,"Comparstic Spotlight F2Ba Au 240926.csv",1205.20833333333,-101.041666666667,-1830.9217849049,297.166016515838
"MP_-1",8000,2175,35625,543.7,83.4,130,543.7,"Cellulose",0.878,"Comparstic Spotlight F2Ba Au 240926.csv",1255.20833333333,-2801.04166666667,-1681.12002495412,2989.23054486757
"MP_-1",8000,7700,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",1255.20833333333,2723.95833333333,-2089.53285731928,-2511.96792828986
"MP_-1",8000,8375,1250,50,31.8,30,50,"Protein",0.666,"Comparstic Spotlight F2Ba Au 240926.csv",1255.20833333333,3398.95833333333,-2139.42944769874,-3184.06004944484
"MP_-1",8075,5075,3750,80.9,59,55,80.9,"Protein",0.911,"Comparstic Spotlight F2Ba Au 240926.csv",1330.20833333333,98.958333333333,-1970.16746374973,107.267719577224
"MP_-1",8100,10525,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",1355.20833333333,5548.95833333333,-2397.9285313007,-5317.40582936375
"MP_-1",8150,11350,2500,60.4,52.7,50,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv",1405.20833333333,6373.95833333333,-2508.69785444263,-6135.15571148803
"MP_-1",8225,4650,625,31.8,25,25,31.8,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",1480.20833333333,-326.041666666667,-2088.10489673044,541.524964092462
"MP_-1",8275,8650,2500,80.9,39.3,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1530.20833333333,3673.95833333333,-2433.5729968424,-3437.54711753858
"MP_-1",8350,4950,3750,104.1,45.9,50,104.1,"Cellulose",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",1605.20833333333,-26.041666666667,-2234.7426630389,252.057464019777
"MP_-1",8325,5200,1250,50,31.8,25,50,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",1580.20833333333,223.958333333333,-2228.33058091444,1.28643431869273
"MP_-1",8400,2625,1875,60.4,39.6,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",1655.20833333333,-2351.04166666667,-2112.6612310767,2570.73748061875
"MP_-1",8475,9900,1875,60.4,39.6,50,60.4,"Protein",0.772,"Comparstic Spotlight F2Ba Au 240926.csv",1730.20833333333,4923.95833333333,-2725.11249640583,-4667.37798178722
"MP_-1",8500,3000,2500,60.4,52.7,50,60.4,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1755.20833333333,-1976.04166666667,-2239.95076219936,2204.7450563296
"MP_-1",8650,4400,1250,50,31.8,25,50,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",1905.20833333333,-576.041666666667,-2492.79379139119,821.864343648037
"MP_-1",8675,8750,3125,80.9,49.2,50,80.9,"Protein",0.768,"Comparstic Spotlight F2Ba Au 240926.csv",1930.20833333333,3773.95833333333,-2839.2418968423,-3507.54797081816
"MP_-1",8700,4800,1875,60.4,39.6,30,60.4,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",1955.20833333333,-176.041666666667,-2572.14674281272,427.283574843564
"MP_-1",8750,8700,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",2005.20833333333,3723.95833333333,-2910.22275546105,-3452.2193036534
"MP_-1",8750,1775,2500,80.9,39.3,50,80.9,"Protein",0.853,"Comparstic Spotlight F2Ba Au 240926.csv",2005.20833333333,-3201.04166666667,-2398.32069860516,3442.94801338103
"MP_-1",8750,10650,1875,60.4,39.6,30,60.4,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",2005.20833333333,5673.95833333333,-3054.36846100169,-5393.81876476779
"MP_-1",8900,10150,2500,60.4,52.7,50,60.4,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",2155.20833333333,5173.95833333333,-3166.76182838469,-4884.884617902
"MP_-1",8975,4025,4375,95.7,58.2,75,95.7,"Protein",0.844,"Comparstic Spotlight F2Ba Au 240926.csv",2230.20833333333,-951.041666666667,-2788.67337358833,1219.27313965758
"MP_-1",8975,11100,1250,50,31.8,25,50,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",2230.20833333333,6123.95833333333,-3311.66356163966,-5825.24798207796
"MP_-1",9125,10575,1875,60.4,39.6,30,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",2380.20833333333,5598.95833333333,-3422.20890715674,-5291.42153442865
"MP_17",9425,4325,91875,638.7,183.1,252.5,638.7,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",2680.20833333333,-651.041666666667,-3258.91105008252,953.829923841669
"MP_-1",9150,7200,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",2405.20833333333,2223.95833333333,-3197.61825604299,-1929.11290678784
"MP_-1",9425,8150,18125,258.2,89.4,142.5,258.2,"Cellulose",0.901,"Comparstic Spotlight F2Ba Au 240926.csv",2680.20833333333,3173.95833333333,-3541.6583955661,-2854.69209603656
"MP_-1",9325,8525,1875,60.4,39.6,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",2580.20833333333,3548.95833333333,-3469.80952042062,-3235.46869525295
