"match_id","ftir_idx","raman_idx","match_distance","match_score","ftir_particle_id","ftir_x_um","ftir_y_um","ftir_area_um2","ftir_major_um","ftir_minor_um","ftir_feret_min_um","ftir_feret_max_um","ftir_material","ftir_quality","ftir_source_file","ftir_x_norm","ftir_y_norm","ftir_x_aligned","ftir_y_aligned","raman_particle_id","raman_x_um","raman_y_um","raman_area_um2","raman_major_um","raman_minor_um","raman_feret_min_um","raman_feret_max_um","raman_material","raman_quality","raman_source_file","raman_x_norm","raman_y_norm"
19,100,233,4.71505969509086,4.71505969509086,"MP_-1",4050,1150,3750,104.1,45.9,62.5,104.1,"Cellulose",0.686,"Comparstic Spotlight F2Ba Au 240926.csv",-2694.79166666667,-3826.04166666667,2328.45342560831,3712.71642923935,"738",8385.03956307188,5548.04125107021,3252.859,93.363,56.424,56.424,94.02,"Polyethylene terephtalate (PET)",83.02,"Comparstic Raman F2Ba Au IAEA 240930.csv",2324.80866864766,3709.7251862492
20,158,747,4.89952191374287,4.89952191374287,"MP_-1",5175,10075,1875,60.4,39.6,50,60.4,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",-1569.79166666667,5098.95833333333,545.436902287541,-5085.22116629814,"72",6602.55971637882,-3250.69260086687,811.196,38.563,29.678,29.678,38.463,"Polytetrafluoroethylene (PTFE)",3.65,"Comparstic Raman F2Ba Au IAEA 240930.csv",542.328821954602,-5089.00866568788
21,275,291,4.94560135829768,4.94560135829768,"MP_-1",8675,3900,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",1930.20833333333,-1076.04166666667,-2478.47822728583,1319.92370353902,"228",3585.26049762882,3154.75349555865,602.589,31.727,29.162,27.882,34.504,"Polyacrylamide/acrylate",75.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2474.9703967954,1316.43743073764
22,333,209,4.98163476788586,4.98163476788586,"MP_-1",10600,2500,1875,60.4,39.6,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",3855.20833333333,-2476.04166666667,-4290.03417846956,2856.21714847608,"541",1771.78100142805,4689.81021377354,787.963,35.316,29.227,29.116,36.779,"Polyacrylamide/acrylate",86.13,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4288.44989299617,2851.49414895253
23,225,665,4.99536909158527,4.99536909158527,"MP_-1",7150,3600,1875,60.4,39.6,30,60.4,"Protein",0.789,"Comparstic Spotlight F2Ba Au 240926.csv",405.208333333333,-1376.04166666667,-938.596676867586,1505.09432816844,"112",5116.87281034286,3341.89952777183,730.291,36.652,32.208,30.122,41.847,"Polytetrafluoroethylene (PTFE)",8.68,"Comparstic Raman F2Ba Au IAEA 240930.csv",-943.358084081357,1503.58346295082
24,222,137,5.12101965975959,5.12101965975959,"MP_12",7075,7800,3125,80.9,49.2,55,80.9,"PET",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",330.208333333333,2823.95833333333,-1176.19258326542,-2680.04399510373,"664",4888.3939121194,-839.034682684075,5769.495,118.892,73.901,73.284,120.763,"Polyethylene terephtalate (PET)",90.36,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1171.83698230482,-2677.35074750508
25,201,472,5.36703944796507,5.36703944796507,"MP_-1",6525,9075,2500,75,42.4,50,75,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-219.791666666667,4098.95833333333,-723.653284447929,-3989.72722322328,"135",5341.90730306546,-2150.7791109268,1090.493,38.756,35.432,35.429,40.846,"Polycarbonate (PC)",26.43,"Comparstic Raman F2Ba Au IAEA 240930.csv",-718.323591358758,-3989.09517574781
26,113,187,5.50690484774628,5.50690484774628,"MP_-1",4250,3275,3750,80.9,59,50,80.9,"Protein",0.83,"Comparstic Spotlight F2Ba Au 240926.csv",-2494.79166666667,-1701.04166666667,1971.45263148371,1612.92483492639,"18",8026.24732339936,3452.12050379923,1277.185,56.95,31.175,31.175,57.737,"Cellulose Acetate Butyrate (CAB)",87.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",1966.01642897514,1613.80443897822
27,232,39,5.53106431668246,5.53106431668246,"MP_-1",7525,10675,4375,80.9,68.9,55,80.9,"Protein",0.815,"Comparstic Spotlight F2Ba Au 240926.csv",780.208333333333,5698.95833333333,-1837.73240346748,-5507.60090820213,"272",4224.19771803764,-3664.02126096961,1391.87,58.361,33.689,33.689,60.077,"Cellulose Acetate Butyrate (CAB)",93.2,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1836.03317638658,-5502.33732579062
28,337,430,5.6610840397324,5.6610840397324,"MP_-1",10700,5350,2500,60.4,52.7,50,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,373.958333333333,-4601.41858353642,27.519338879439,"577",1462.93264151795,1861.95329757063,686.954,33.118,29.781,28.501,36.307,"Polyvinyl Chloride (PVC)",35.29,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4597.29825290627,23.6372327496217
29,104,508,5.69718568218515,5.69718568218515,"MP_-1",4100,7025,1875,60.4,39.6,50,60.4,"Protein",0.713,"Comparstic Spotlight F2Ba Au 240926.csv",-2644.79166666667,2048.95833333333,1841.94509125933,-2129.97874429111,"262",7905.11906328592,-296.54081629923,564.69,42.423,21.758,21.758,42.001,"Polyether sulphone (PES)",20.72,"Comparstic Raman F2Ba Au IAEA 240930.csv",1844.8881688617,-2134.85688112024
30,301,288,5.73269654535983,5.73269654535983,"MP_-1",9500,9700,1875,60.4,39.6,50,60.4,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",2755.20833333333,4723.95833333333,-3730.63985340587,-4390.52237508988,"463",2333.21909806761,-2556.64489244435,614.123,34.444,23.537,23.537,35.686,"Cellulose Acetate Butyrate (CAB)",76,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3727.01179635661,-4394.96095726536
31,244,488,5.75694223460526,5.75694223460526,"MP_-1",7775,1350,625,31.8,25,25,31.8,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",1030.20833333333,-3626.04166666667,-1393.28883897379,3790.60875222058,"708",4661.63721664637,5626.68851000642,1127.897,55.305,35.88,35.88,54.94,"Polycarbonate (PC)",23.74,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1398.59367777785,3788.37244518541
32,101,42,5.89233521702908,5.89233521702908,"MP_-1",4050,9750,3125,75,53.1,55,75,"Protein",0.852,"Comparstic Spotlight F2Ba Au 240926.csv",-2694.79166666667,4773.95833333333,1689.12337311085,-4845.43591033287,"731",7751.26895091434,-3001.54726963827,1531.271,45.852,44.62,41.077,56.424,"Cellulose Acetate Butyrate (CAB)",93.07,"Comparstic Raman F2Ba Au IAEA 240930.csv",1691.03805649012,-4839.86333445928
33,264,434,5.89971185610102,5.89971185610102,"MP_-1",8275,8650,2500,80.9,39.3,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1530.20833333333,3673.95833333333,-2433.5429730456,-3436.69904459669,"453",3631.75997189038,-1601.39643354024,810.537,45.697,27.237,26.957,46.468,"Polyvinyl Chloride (PVC)",35.05,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2428.47092253384,-3439.71249836125
34,133,265,5.98873035929113,5.98873035929113,"MP_8",4725,7200,6250,115.1,69.1,75,115.1,"PET",0.788,"Comparstic Spotlight F2Ba Au 240926.csv",-2019.79166666667,2223.95833333333,1206.9767224896,-2257.66425319974,"338",7269.05218079448,-413.650603328339,11281.279,149.996,111.704,111.704,163.995,"Polyethylene terephtalate (PET)",80.21,"Comparstic Raman F2Ba Au IAEA 240930.csv",1208.82128637026,-2251.96666814935
35,192,217,6.07269493480201,6.07269493480201,"MP_-1",6300,6400,5000,104.1,61.2,50,104.1,"Cellulose",0.746,"Comparstic Spotlight F2Ba Au 240926.csv",-444.791666666667,1423.95833333333,-300.886753420667,-1344.47045036936,"327",5762.69884175339,488.783637895976,4953.026,112.58,60.62,60.395,112.184,"Polyamide (PA)",85.32,"Comparstic Raman F2Ba Au IAEA 240930.csv",-297.532052670827,-1349.53242692503
36,58,689,6.17353802094279,6.17353802094279,"MP_-1",2775,7850,1875,60.4,39.6,30,60.4,"Protein",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-3969.79166666667,2873.95833333333,3099.16655133175,-3049.46572100113,"134",9153.71605734628,-1208.73420644264,632.249,41.458,23.065,23.065,41.907,"Polyvinyl Chloride (PVC)",7.34,"Comparstic Raman F2Ba Au IAEA 240930.csv",3093.48516292206,-3047.05027126365
37,312,256,6.18332988913873,6.18332988913873,"MP_-1",10100,2400,4375,104.1,53.5,77.5,104.1,"Cellulose",0.668,"Comparstic Spotlight F2Ba Au 240926.csv",3355.20833333333,-2576.04166666667,-3785.03311160492,2918.56019588404,"493",2269.49759630177,4759.27239137414,4039.174,94.151,57.665,57.295,94.721,"Polyamide (PA)",80.9,"Comparstic Raman F2Ba Au IAEA 240930.csv",-3790.73329812245,2920.95632655313
38,2,319,6.2627256243067,6.2627256243067,"MP_-1",525,4375,1875,60.4,39.6,30,60.4,"Protein",0.777,"Comparstic Spotlight F2Ba Au 240926.csv",-6219.79166666667,-601.041666666667,5596.5519811534,241.358321079587,"399",11662.96546472,2080.673046875,694.205,34.886,28.173,28.173,36.199,"Polyacrylamide/acrylate",68.57,"Comparstic Raman F2Ba Au IAEA 240930.csv",5602.73457029578,242.356982053992
39,215,614,6.44360055355246,6.44360055355246,"MP_-1",6850,10800,2500,60.4,52.7,50,60.4,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",105.208333333333,5823.95833333333,-1175.30954618271,-5682.17263237449,"389",4888.96797970288,-3848.87102284889,443.744,29.046,26.686,23.346,33.375,"Polyphenylene sulphide (PPS)",11.73,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1171.26291472134,-5687.1870876699
40,270,482,6.47994694631451,6.47994694631451,"MP_-1",8475,9900,1875,60.4,39.6,50,60.4,"Protein",0.772,"Comparstic Spotlight F2Ba Au 240926.csv",1730.20833333333,4923.95833333333,-2725.49565136377,-4665.74839505782,"623",3332.67076089937,-2821.2900484268,702.608,35.316,26.791,26.791,35.316,"Polyvinyl Chloride (PVC)",24.98,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2727.56013352485,-4659.60611324781
41,143,2,6.53972373507462,6.53972373507462,"MP_9",4950,5450,3125,80.9,49.2,55,80.9,"Polypro",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",-1794.79166666667,473.958333333333,1113.16780568341,-499.453107145865,"270",7175.47916468789,1332.66298560574,5471.084,113.791,67.845,67.831,116.501,"Polypropylene (PP)",97.95,"Comparstic Raman F2Ba Au IAEA 240930.csv",1115.24827026367,-505.653079215268
42,251,292,6.65304624614667,6.65304624614667,"MP_-1",7900,7500,1875,60.4,39.6,50,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",1155.20833333333,2523.95833333333,-1974.87591633494,-2320.17271659418,"435",4078.9586194182,-483.686848512414,736.058,42.59,24.328,24.305,43.84,"Cellulose Acetate Butyrate (CAB)",75.39,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1981.27227500602,-2322.00291333342
43,120,279,6.87801749680718,6.87801749680718,"MP_-1",4375,1775,1875,60.4,39.6,30,60.4,"Protein",0.707,"Comparstic Spotlight F2Ba Au 240926.csv",-2369.79166666667,-3201.04166666667,1958.57193803018,3114.91841235901,"350",8015.91410689679,4946.9924911708,573.588,34.484,22.166,22.166,34.444,"Polyacrylamide/acrylate",77.26,"Comparstic Raman F2Ba Au IAEA 240930.csv",1955.68321247257,3108.67642634979
44,260,416,7.16645829240896,7.16645829240896,"MP_-1",8100,10525,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",1355.20833333333,5548.95833333333,-2398.78334386044,-5315.58490458331,"191",3654.72267522942,-3479.7455666738,652.351,37.88,24.281,23.824,36.74,"Polyacrylamide/acrylate",39.24,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2405.5082191948,-5318.06163149481
45,314,22,7.23087244440863,7.23087244440863,"MP_-1",10100,9950,4375,95.7,58.2,72.5,95.7,"Protein",0.672,"Comparstic Spotlight F2Ba Au 240926.csv",3355.20833333333,4973.95833333333,-4346.30542513467,-4594.70145106599,"567",1706.91136449526,-2758.14261424443,3354.526,94.069,53.152,53.027,98.64,"Cellulose Acetate Butyrate (CAB)",93.81,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4353.31952992896,-4596.45867906544
46,317,410,7.23270167904033,7.23270167904033,"MP_-1",10150,5400,2500,60.4,52.7,50,60.4,"Protein",0.737,"Comparstic Spotlight F2Ba Au 240926.csv",3405.20833333333,423.958333333333,-4057.81192258992,-63.1247478475627,"667",2004.85244031932,1768.38028146404,750.558,32.474,30.445,29.867,39.037,"Cellulose Acetate Butyrate (CAB)",41.61,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4055.3784541049,-69.9357833569682
47,115,77,7.30314568079839,7.30314568079839,"MP_7",4300,8325,3125,80.9,49.2,55,80.9,"PET",0.733,"Comparstic Spotlight F2Ba Au 240926.csv",-2444.79166666667,3348.95833333333,1546.27537775222,-3408.78479440092,"368",7610.04832537924,-1564.0820406143,4543.72,87.373,73.131,73.131,88.111,"Polyethylene terephtalate (PET)",91.93,"Comparstic Raman F2Ba Au IAEA 240930.csv",1549.81743095502,-3402.39810543531
48,155,373,7.30503937294099,7.30503937294099,"MP_-1",5150,3725,2500,75,42.4,50,75,"Protein",0.706,"Comparstic Spotlight F2Ba Au 240926.csv",-1594.79166666667,-1251.04166666667,1042.3787211071,1232.0211714892,"307",7108.31325742119,3065.77302011986,884.851,39.068,29.652,29.652,40.759,"Polyacrylamide/acrylate",54.4,"Comparstic Raman F2Ba Au IAEA 240930.csv",1048.08236299697,1227.45695529885
49,62,733,7.34919740937154,7.34919740937154,"MP_-1",2875,9075,3125,80.9,49.2,55,80.9,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-3869.79166666667,4098.95833333333,2908.5857899054,-4261.07079201581,"334",8968.29222788352,-2415.42426690925,909.074,37.769,35.458,34.711,39.939,"Polytetrafluoroethylene (PTFE)",4.16,"Comparstic Raman F2Ba Au IAEA 240930.csv",2908.0613334593,-4253.74033173026
50,336,717,7.36037190541387,7.36037190541387,"MP_-1",10700,5100,2500,60.4,52.7,50,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,123.958333333333,-4582.83340759172,276.302837122818,"346",1481.30280418918,2120.85777771832,1444.104,45.63,41.396,40.669,49.071,"Polyphenylene sulphide (PPS)",5.11,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4578.92809023504,282.541712897312
51,197,497,7.40038421902587,7.40038421902587,"MP_-1",6475,4175,5000,104.1,61.2,95,104.1,"Cellulose",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-269.791666666667,-801.041666666667,-309.627136283259,882.712307157997,"593",5757.5322335021,2723.62874036815,2787.364,77.359,50.34,50.34,77.97,"Polyamide (PA)",22.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-302.698660922118,885.312675547142
52,326,322,7.40611664292377,7.40611664292377,"MP_-1",10325,5175,1875,60.4,39.6,50,60.4,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",3580.20833333333,198.958333333333,-4215.23371301006,173.790023732764,"458",1838.94690869475,2016.37747752569,789.775,44.762,24.539,24.539,44.671,"Polyacrylamide/acrylate",68.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4221.28398572947,178.061412704682
53,227,372,7.42988215104893,7.42988215104893,"MP_-1",7350,11550,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",605.208333333333,6573.95833333333,-1728.63207050354,-6391.35277521524,"709",4324.65954514594,-4550.38160985659,619.89,32.334,25.219,25.064,34.145,"Polyacrylamide/acrylate",54.53,"Comparstic Raman F2Ba Au IAEA 240930.csv",-1735.57134927828,-6388.6976746776
54,139,260,7.4583068382805,7.4583068382805,"MP_-1",4875,6950,3125,80.9,49.2,55,80.9,"Protein",0.825,"Comparstic Spotlight F2Ba Au 240926.csv",-1869.79166666667,1973.95833333333,1076.29179948827,-1997.72964938954,"160",7142.75731242976,-155.320190764127,370.089,30.834,21.621,21.37,33.888,"Polyacrylamide/acrylate",80.71,"Comparstic Raman F2Ba Au IAEA 240930.csv",1082.52641800554,-1993.63625558514
55,269,328,7.56945029286033,7.56945029286033,"MP_-1",8400,2625,1875,60.4,39.6,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",1655.20833333333,-2351.04166666667,-2110.03198190017,2568.27585104108,"767",3955.53408897086,4411.96150337115,697.171,36.128,29.227,28.703,38.463,"Cellulose Acetate Butyrate (CAB)",66.28,"Comparstic Raman F2Ba Au IAEA 240930.csv",-2104.69680545336,2573.64543855014
56,338,115,7.59144788067398,7.59144788067398,"MP_-1",10700,5925,1875,60.4,39.6,50,60.4,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",3955.20833333333,948.958333333333,-4644.16448820921,-544.682707080332,"337",1421.0257079242,1287.88571409461,815.316,45.664,24.85,24.843,47.238,"Cellulose Acetate Butyrate (CAB)",91,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4639.20518650002,-550.430350726398
57,173,72,7.61090200162067,7.61090200162067,"MP_-1",5675,7650,3750,80.9,59,55,80.9,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",-1069.79166666667,2673.95833333333,228.146112464312,-2634.85088144799,"646",6295.43355921914,-793.68334358947,1610.199,62.063,35.613,34.638,64.365,"Cellulose Acetate Butyrate (CAB)",92.03,"Comparstic Raman F2Ba Au IAEA 240930.csv",235.202664794922,-2631.99940841048
58,322,507,7.63246025794282,7.63246025794282,"MP_-1",10275,3325,3750,80.9,59,75,80.9,"Cellulose",0.785,"Comparstic Spotlight F2Ba Au 240926.csv",3530.20833333333,-1651.04166666667,-4027.94671137066,2011.07087554483,"504",2027.24107607488,3855.1159473994,1151.46,40.365,38.298,36.939,42.67,"Polycarbonate (PC)",20.86,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4032.98981834934,2016.79988257839
59,8,76,7.65339963590365,7.65339963590365,"MP_0",1000,3800,3750,104.1,45.9,77.5,104.1,"PET",0.886,"Comparstic Spotlight F2Ba Au 240926.csv",-5744.79166666667,-1176.04166666667,5166.60923916377,848.872201334276,"601",11220.9334254434,2692.05502327697,6964.786,123.198,79.845,79.845,123.235,"Polyethylene terephtalate (PET)",91.94,"Comparstic Raman F2Ba Au IAEA 240930.csv",5160.70253101918,853.738958455962
60,309,690,7.72395044323561,7.72395044323561,"MP_-1",9975,9125,1875,60.4,39.6,50,60.4,"Cellulose",0.697,"Comparstic Spotlight F2Ba Au 240926.csv",3230.20833333333,4148.95833333333,-4160.58259539549,-3783.00849483519,"741",1895.2055318754,-1938.37410504067,795.707,33.229,30.662,30.662,38.463,"Polyphenylene sulphide (PPS)",7.25,"Comparstic Raman F2Ba Au IAEA 240930.csv",-4165.02536254882,-3776.69016986168
