"particle_id","x_um","y_um","area_um2","major_um","minor_um","feret_min_um","feret_max_um","material","quality","source_file","x_norm","y_norm","x_aligned","y_aligned"
"MP_-1",2200,10000,2500,60.4,52.7,50,60.4,"Protein",0.788,"Comparstic Spotlight F2Ba Au 240926.csv",-4544.79166666667,5023.95833333333,3506.65862379152,-5232.44146581063
"MP_-1",2250,7875,4375,95.7,58.2,75,95.7,"Cellulose",0.813,"Comparstic Spotlight F2Ba Au 240926.csv",-4494.79166666667,2898.95833333333,3616.76708192478,-3113.71525453915
"MP_-1",2350,7500,2500,60.4,52.7,50,60.4,"Protein",0.74,"Comparstic Spotlight F2Ba Au 240926.csv",-4394.79166666667,2523.95833333333,3545.45210423642,-2732.96281975113
"MP_3",2500,2675,31875,292.5,138.7,195,292.5,"PET",0.91,"Comparstic Spotlight F2Ba Au 240926.csv",-4244.79166666667,-2301.04166666667,3759.16472105427,2080.53581896132
"MP_-1",2425,2775,8750,150,74.3,97.5,150,"Protein",0.95,"Comparstic Spotlight F2Ba Au 240926.csv",-4319.79166666667,-2201.04166666667,3826.28712355391,1975.36552455562
"MP_-1",2450,3575,1250,50,31.8,30,50,"Protein",0.687,"Comparstic Spotlight F2Ba Au 240926.csv",-4294.79166666667,-1401.04166666667,3741.21795842932,1181.0244425285
"MP_-1",2550,5175,1250,50,31.8,50,50,"Cellulose",0.687,"Comparstic Spotlight F2Ba Au 240926.csv",-4194.79166666667,198.958333333333,3521.3157573704,-403.896019668245
"MP_-1",2600,4750,1875,60.4,39.6,50,60.4,"Protein",0.696,"Comparstic Spotlight F2Ba Au 240926.csv",-4144.79166666667,-226.041666666667,3503.52635234926,22.8585840720359
"MP_-1",2600,2050,3750,100,47.7,50,100,"Cellulose",0.845,"Comparstic Spotlight F2Ba Au 240926.csv",-4144.79166666667,-2926.04166666667,3706.65825265332,2710.10760779805
"MP_-1",2675,8050,1875,60.4,39.6,30,60.4,"Protein",0.73,"Comparstic Spotlight F2Ba Au 240926.csv",-4069.79166666667,3073.95833333333,3180.6082235408,-3255.91433658464
"MP_4",3075,1275,140625,743.7,240.7,352.5,743.7,"PET",0.911,"Comparstic Spotlight F2Ba Au 240926.csv",-3669.79166666667,-3701.04166666667,3292.20785875176,3517.18377299512
"MP_-1",2750,6500,2500,80.9,39.3,50,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",-3994.79166666667,1523.95833333333,3222.57517490815,-1707.59178869645
"MP_-1",2775,7850,1875,60.4,39.6,30,60.4,"Protein",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-3969.79166666667,2873.95833333333,3096.12728935125,-3049.33544963072
"MP_-1",2900,2850,5000,95.7,66.5,75,95.7,"Cellulose",0.819,"Comparstic Spotlight F2Ba Au 240926.csv",-3844.79166666667,-2126.04166666667,3347.88779807515,1936.45588598709
"MP_-1",2875,9075,3125,80.9,49.2,55,80.9,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",-3869.79166666667,4098.95833333333,2904.43785222344,-4261.0268807544
"MP_-1",3025,6900,2500,80.9,39.3,55,80.9,"Protein",0.79,"Comparstic Spotlight F2Ba Au 240926.csv",-3719.79166666667,1923.95833333333,2918.78027059471,-2085.01339495822
"MP_-1",3150,8050,1875,60.4,39.6,30,60.4,"Protein",0.709,"Comparstic Spotlight F2Ba Au 240926.csv",-3594.79166666667,3073.95833333333,2707.85145084826,-3220.17816893856
"MP_6",3350,10500,36250,266.7,173.1,230,266.7,"PET",0.859,"Comparstic Spotlight F2Ba Au 240926.csv",-3394.79166666667,5523.95833333333,2324.47257659265,-5643.56103118594
"MP_-1",3250,10350,2500,60.4,52.7,50,60.4,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",-3494.79166666667,5373.95833333333,2435.28542378458,-5501.79282247168
"MP_-1",3250,4550,2500,60.4,52.7,50,60.4,"Protein",0.714,"Comparstic Spotlight F2Ba Au 240926.csv",-3494.79166666667,-426.041666666667,2871.64283925255,270.816191458273
"MP_-1",3350,11900,2500,60.4,52.7,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-3394.79166666667,6923.95833333333,2219.14492458314,-7036.94941385868
"MP_-1",3600,7700,2500,60.4,52.7,50,60.4,"Protein",0.791,"Comparstic Spotlight F2Ba Au 240926.csv",-3144.79166666667,2723.95833333333,2286.30852656297,-2837.97575655303
"MP_-1",3600,7875,2500,80.9,39.3,50,80.9,"Protein",0.763,"Comparstic Spotlight F2Ba Au 240926.csv",-3144.79166666667,2898.95833333333,2273.14257006178,-3012.14930438712
"MP_-1",3650,8950,3125,80.9,49.2,50,80.9,"Protein",0.837,"Comparstic Spotlight F2Ba Au 240926.csv",-3094.79166666667,3973.95833333333,2142.50210931616,-4078.31082493907
"MP_-1",3700,3150,2500,80.9,39.3,55,80.9,"Cellulose",0.672,"Comparstic Spotlight F2Ba Au 240926.csv",-3044.79166666667,-1826.04166666667,2529.0956539744,1698.05989084836
"MP_-1",3725,8100,1875,60.4,39.6,30,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",-3019.79166666667,3123.95833333333,2131.80523467875,-3226.68246838725
"MP_-1",3750,9550,3125,80.9,49.2,55,80.9,"Protein",0.811,"Comparstic Spotlight F2Ba Au 240926.csv",-2994.79166666667,4573.95833333333,1997.83394540689,-4667.953870941
"MP_-1",3775,3425,4375,104.1,53.5,80,104.1,"Cellulose",0.788,"Comparstic Spotlight F2Ba Au 240926.csv",-2969.79166666667,-1551.04166666667,2433.76048754363,1430.00115418101
"MP_-1",4200,1550,28125,417.9,85.7,150,417.9,"Cellulose",0.893,"Comparstic Spotlight F2Ba Au 240926.csv",-2544.79166666667,-3426.04166666667,2151.83140531643,3328.1207753349
"MP_-1",4100,7025,1875,60.4,39.6,50,60.4,"Protein",0.713,"Comparstic Spotlight F2Ba Au 240926.csv",-2644.79166666667,2048.95833333333,1839.45279354157,-2128.5464820467
"MP_-1",4200,1200,1875,60.4,39.6,30,60.4,"Protein",0.766,"Comparstic Spotlight F2Ba Au 240926.csv",-2544.79166666667,-3776.04166666667,2178.16331831881,3676.46787100309
"MP_-1",4225,8925,1875,60.4,39.6,30,60.4,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",-2519.79166666667,3948.95833333333,1572.09844593288,-4010.16931817315
"MP_-1",4250,1600,1250,50,31.8,30,50,"Protein",0.704,"Comparstic Spotlight F2Ba Au 240926.csv",-2494.79166666667,-3376.04166666667,2098.30583264921,3282.11860638264
"MP_-1",4350,6375,3750,80.9,59,55,80.9,"Protein",0.814,"Comparstic Spotlight F2Ba Au 240926.csv",-2394.79166666667,1398.95833333333,1639.53556364014,-1462.80765223266
"MP_-1",4425,3200,1250,50,31.8,25,50,"Cellulose",0.666,"Comparstic Spotlight F2Ba Au 240926.csv",-2319.79166666667,-1776.04166666667,1803.75782537567,1702.84069697212
"MP_-1",4500,7950,2500,60.4,52.7,50,60.4,"Protein",0.735,"Comparstic Spotlight F2Ba Au 240926.csv",-2244.79166666667,2973.95833333333,1371.75034270022,-3019.08447716705
"MP_-1",4550,7575,1250,50,31.8,30,50,"Protein",0.822,"Comparstic Spotlight F2Ba Au 240926.csv",-2194.79166666667,2598.95833333333,1350.1992358216,-2642.09374423651
"MP_-1",4600,11000,1875,60.4,39.6,50,60.4,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-2144.79166666667,6023.95833333333,1042.7587877743,-6047.15719284628
"MP_-1",4650,9250,1250,50,31.8,50,50,"Protein",0.68,"Comparstic Spotlight F2Ba Au 240926.csv",-2094.79166666667,4273.95833333333,1124.65448197645,-4301.66001264787
"MP_-1",4800,1350,48750,777.7,79.8,217.5,777.7,"Cellulose",0.8,"Comparstic Spotlight F2Ba Au 240926.csv",-1944.79166666667,-3626.04166666667,1569.71176302947,3572.31668086365
"MP_-1",4650,2075,6250,170.8,46.6,72.5,170.8,"Cellulose",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",-2094.79166666667,-2901.04166666667,1664.4586985252,2839.45544854996
"MP_-1",4900,5550,2500,60.4,52.7,50,60.4,"Protein",0.803,"Comparstic Spotlight F2Ba Au 240926.csv",-1844.79166666667,573.958333333333,1154.20106538145,-600.325063439622
"MP_-1",4875,11100,1875,60.4,39.6,30,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",-1869.79166666667,6123.95833333333,761.534094605759,-6125.99557424961
"MP_-1",4925,4150,1250,50,31.8,25,50,"Protein",0.666,"Comparstic Spotlight F2Ba Au 240926.csv",-1819.79166666667,-826.041666666667,1234.64678198609,794.944170161866
"MP_-1",4975,5500,5000,95.7,66.5,75,95.7,"Protein",0.937,"Comparstic Spotlight F2Ba Au 240926.csv",-1769.79166666667,523.958333333333,1083.31696102432,-544.918639843657
"MP_-1",5000,3650,2500,60.4,52.7,50,60.4,"Protein",0.717,"Comparstic Spotlight F2Ba Au 240926.csv",-1744.79166666667,-1326.04166666667,1197.61799434631,1298.2254310455
"MP_-1",5000,775,1250,50,31.8,30,50,"Protein",0.728,"Comparstic Spotlight F2Ba Au 240926.csv",-1744.79166666667,-4201.04166666667,1413.91585115155,4159.64800260561
"MP_-1",5150,3725,2500,75,42.4,50,75,"Protein",0.706,"Comparstic Spotlight F2Ba Au 240926.csv",-1594.79166666667,-1251.04166666667,1042.68382913086,1234.86473040334
"MP_-1",5150,9300,2500,60.4,52.7,50,60.4,"Protein",0.722,"Comparstic Spotlight F2Ba Au 240926.csv",-1594.79166666667,4323.95833333333,623.254072021556,-4313.80686488278
"MP_-1",5175,10075,1875,60.4,39.6,50,60.4,"Protein",0.741,"Comparstic Spotlight F2Ba Au 240926.csv",-1569.79166666667,5098.95833333333,540.065757825706,-5083.26601150503
"MP_-1",5375,7900,5000,95.7,66.5,75,95.7,"Protein",0.887,"Comparstic Spotlight F2Ba Au 240926.csv",-1369.79166666667,2923.95833333333,504.644305387233,-2903.49082385136
"MP_-1",5425,2000,3750,80.9,59,75,80.9,"Protein",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",-1319.79166666667,-2976.04166666667,898.761253760434,2972.40763355555
"MP_-1",5400,5650,1250,50,31.8,25,50,"Protein",0.664,"Comparstic Spotlight F2Ba Au 240926.csv",-1344.79166666667,673.958333333333,649.038953569078,-662.235786484278
"MP_-1",5450,8025,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",-1294.79166666667,3048.95833333333,420.594244528915,-3022.25794808949
"MP_-1",5550,8975,3750,95.7,49.9,75,95.7,"Protein",0.91,"Comparstic Spotlight F2Ba Au 240926.csv",-1194.79166666667,3998.95833333333,249.594167617264,-3960.24808975961
"MP_-1",5575,8000,1875,60.4,39.6,50,60.4,"Protein",0.729,"Comparstic Spotlight F2Ba Au 240926.csv",-1169.79166666667,3023.95833333333,298.065418433304,-2987.97175804092
"MP_-1",5600,9600,1250,50,31.8,30,50,"Protein",0.734,"Comparstic Spotlight F2Ba Au 240926.csv",-1144.79166666667,4623.95833333333,152.809023588992,-4578.53477302388
"MP_-1",5675,975,3750,95.7,49.9,55,95.7,"Cellulose",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",-1069.79166666667,-4001.04166666667,727.056787790121,4011.37549444266
"MP_-1",5850,5900,1250,50,31.8,25,50,"Protein",0.709,"Comparstic Spotlight F2Ba Au 240926.csv",-894.791666666667,923.958333333333,182.355606993996,-877.19982381564
"MP_-1",6125,8700,3125,80.9,49.2,50,80.9,"Protein",0.762,"Comparstic Spotlight F2Ba Au 240926.csv",-619.791666666667,3723.95833333333,-302.000986478602,-3643.28722894498
"MP_-1",6175,2450,3125,80.9,49.2,50,80.9,"Cellulose",0.74,"Comparstic Spotlight F2Ba Au 240926.csv",-569.791666666667,-2526.04166666667,118.447874896976,2580.95832413012
"MP_-1",6200,6950,625,31.8,25,25,31.8,"Protein",0.701,"Comparstic Spotlight F2Ba Au 240926.csv",-544.791666666667,1973.95833333333,-244.987227681324,-1895.90919781782
"MP_-1",6200,9350,2500,60.4,52.7,50,60.4,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",-544.791666666667,4373.95833333333,-425.548916840487,-4284.57499668539
"MP_-1",6200,2150,2500,60.4,52.7,50,60.4,"Protein",0.728,"Comparstic Spotlight F2Ba Au 240926.csv",-544.791666666667,-2826.04166666667,116.136150637001,2881.42239991731
"MP_-1",6225,9000,2500,75,42.4,55,75,"Protein",0.757,"Comparstic Spotlight F2Ba Au 240926.csv",-519.791666666667,4023.95833333333,-424.09893924298,-3934.34705008846
"MP_-1",6225,10175,625,31.8,25,25,31.8,"Protein",0.669,"Comparstic Spotlight F2Ba Au 240926.csv",-519.791666666667,5198.95833333333,-512.49893289382,-5103.79801411737
"MP_-1",6300,2750,1875,60.4,39.6,30,60.4,"Protein",0.69,"Comparstic Spotlight F2Ba Au 240926.csv",-444.791666666667,-2226.04166666667,-28.5320132722713,2291.77935391538
"MP_-1",6325,2375,1875,60.4,39.6,50,60.4,"Protein",0.713,"Comparstic Spotlight F2Ba Au 240926.csv",-419.791666666667,-2601.04166666667,-25.2011847460226,2666.88923591718
"MP_-1",6475,4175,5000,104.1,61.2,95,104.1,"Cellulose",0.712,"Comparstic Spotlight F2Ba Au 240926.csv",-269.791666666667,-801.041666666667,-309.914064044618,886.674992338955
"MP_11",6700,4825,114375,445.8,326.7,397.5,445.8,"PET",0.866,"Comparstic Spotlight F2Ba Au 240926.csv",-44.791666666667,-151.041666666667,-582.753606835725,256.672330170994
"MP_-1",6525,9075,2500,75,42.4,50,75,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-219.791666666667,4098.95833333333,-728.324716887649,-3986.42264515818
"MP_-1",6525,5075,2500,75,42.4,30,75,"Protein",0.773,"Comparstic Spotlight F2Ba Au 240926.csv",-219.791666666667,98.958333333333,-427.388568289045,-5.31298037889954
"MP_-1",6550,11375,3750,115.1,41.5,72.5,115.1,"Protein",0.858,"Comparstic Spotlight F2Ba Au 240926.csv",-194.791666666667,6398.95833333333,-926.244937736718,-6273.67985147752
"MP_-1",6700,4450,2500,60.4,52.7,50,60.4,"Protein",0.7,"Comparstic Spotlight F2Ba Au 240926.csv",-44.791666666667,-526.041666666667,-554.540842904606,629.901361244051
"MP_-1",6725,4375,1875,60.4,39.6,30,60.4,"Protein",0.883,"Comparstic Spotlight F2Ba Au 240926.csv",-19.791666666667,-601.041666666667,-573.780225523253,706.428018387404
"MP_-1",6825,4050,3125,80.9,49.2,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",80.208333333333,-926.041666666667,-648.856905069098,1037.41658236569
"MP_-1",6800,7450,1875,60.4,39.6,30,60.4,"Protein",0.748,"Comparstic Spotlight F2Ba Au 240926.csv",55.208333333333,2473.95833333333,-879.770695973041,-2348.40748362544
"MP_-1",6850,7100,1875,60.4,39.6,30,60.4,"Protein",0.782,"Comparstic Spotlight F2Ba Au 240926.csv",105.208333333333,2123.95833333333,-903.202653780405,-1996.29868609977
"MP_-1",6850,10800,2500,60.4,52.7,50,60.4,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",105.208333333333,5823.95833333333,-1181.56859123411,-5678.8251260206
"MP_-1",6950,4175,1875,60.4,39.6,30,60.4,"Cellulose",0.711,"Comparstic Spotlight F2Ba Au 240926.csv",205.208333333333,-801.041666666667,-782.670836737157,922.41115998504
"MP_-1",7000,7800,2500,60.4,52.7,50,60.4,"Protein",0.807,"Comparstic Spotlight F2Ba Au 240926.csv",255.208333333333,2823.95833333333,-1105.15809221438,-2681.7077718637
"MP_-1",7050,2650,1875,60.4,39.6,50,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",305.208333333333,-2326.04166666667,-767.466671703421,2447.7326233971
"MP_-1",7100,8250,1250,50,31.8,25,50,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",355.208333333333,3273.95833333333,-1238.54115055121,-3122.0592054364
"MP_-1",7125,10800,1875,60.4,39.6,30,60.4,"Protein",0.676,"Comparstic Spotlight F2Ba Au 240926.csv",380.208333333333,5823.95833333333,-1455.26988068769,-5658.13576580445
"MP_-1",7150,3600,1875,60.4,39.6,30,60.4,"Protein",0.789,"Comparstic Spotlight F2Ba Au 240926.csv",405.208333333333,-1376.04166666667,-938.466748615071,1509.74248172699
"MP_-1",7175,10025,1875,60.4,39.6,30,60.4,"Protein",0.721,"Comparstic Spotlight F2Ba Au 240926.csv",430.208333333333,5048.95833333333,-1446.72737270645,-4883.03406639598
"MP_-1",7350,11550,2500,60.4,52.7,50,60.4,"Protein",0.794,"Comparstic Spotlight F2Ba Au 240926.csv",605.208333333333,6573.95833333333,-1735.63282719376,-6387.66616959189
"MP_-1",7400,1550,3125,80.9,49.2,75,80.9,"Cellulose",0.685,"Comparstic Spotlight F2Ba Au 240926.csv",655.208333333333,-3426.04166666667,-1033.05632650699,3568.86969421378
"MP_-1",7550,10500,2500,60.4,52.7,50,60.4,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,5523.95833333333,-1855.69257142559,-5327.5780751574
"MP_-1",7550,7025,2500,75,42.4,30,75,"Protein",0.775,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,2048.95833333333,-1594.25429233055,-1868.9890538804
"MP_-1",7550,9400,2500,60.4,52.7,50,60.4,"Protein",0.783,"Comparstic Spotlight F2Ba Au 240926.csv",805.208333333333,4423.95833333333,-1772.93513056098,-4232.7729173431
"MP_-1",7600,4650,2500,60.4,52.7,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",855.208333333333,-326.041666666667,-1465.33732490987,498.556511439774
"MP_-1",7775,1350,625,31.8,25,25,31.8,"Protein",0.66,"Comparstic Spotlight F2Ba Au 240926.csv",1030.20833333333,-3626.04166666667,-1391.23855015012,3796.13794138387
"MP_-1",7800,9350,1250,50,31.8,25,50,"Protein",0.671,"Comparstic Spotlight F2Ba Au 240926.csv",1055.20833333333,4373.95833333333,-2017.9927827522,-4164.20053724595
"MP_-1",7900,4350,3750,80.9,59,75,80.9,"Protein",0.954,"Comparstic Spotlight F2Ba Au 240926.csv",1155.20833333333,-626.041666666667,-1741.35033862342,819.709947443115
"MP_-1",7950,4875,4375,104.1,53.5,82.5,104.1,"Protein",0.823,"Comparstic Spotlight F2Ba Au 240926.csv",1205.20833333333,-101.041666666667,-1830.61207893673,300.951005798317
"MP_-1",8000,2175,35625,543.7,83.4,130,543.7,"Cellulose",0.878,"Comparstic Spotlight F2Ba Au 240926.csv",1255.20833333333,-2801.04166666667,-1677.24404944241,2991.96173138181
"MP_-1",8000,7700,2500,60.4,52.7,50,60.4,"Protein",0.781,"Comparstic Spotlight F2Ba Au 240926.csv",1255.20833333333,2723.95833333333,-2092.91210469424,-2506.94599309456
"MP_-1",8000,8375,1250,50,31.8,30,50,"Protein",0.666,"Comparstic Spotlight F2Ba Au 240926.csv",1255.20833333333,3398.95833333333,-2143.69507977025,-3178.75824902607
"MP_-1",8075,5075,3750,80.9,59,55,80.9,"Protein",0.911,"Comparstic Spotlight F2Ba Au 240926.csv",1330.20833333333,98.958333333333,-1970.06856339101,111.29977720306
"MP_-1",8100,10525,1875,60.4,39.6,30,60.4,"Protein",0.738,"Comparstic Spotlight F2Ba Au 240926.csv",1355.20833333333,5548.95833333333,-2404.97600126148,-5311.08129012996
"MP_-1",8150,11350,2500,60.4,52.7,50,60.4,"Protein",0.829,"Comparstic Spotlight F2Ba Au 240926.csv",1405.20833333333,6373.95833333333,-2516.80795271969,-6128.42345663321
"MP_-1",8225,4650,625,31.8,25,25,31.8,"Protein",0.688,"Comparstic Spotlight F2Ba Au 240926.csv",1480.20833333333,-326.041666666667,-2087.38571003164,545.577784658306
"MP_-1",8275,8650,2500,80.9,39.3,55,80.9,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1530.20833333333,3673.95833333333,-2438.08572943998,-3431.77017826349
"MP_-1",8350,4950,3750,104.1,45.9,50,104.1,"Cellulose",0.835,"Comparstic Spotlight F2Ba Au 240926.csv",1605.20833333333,-26.041666666667,-2234.36559820088,256.398814443566
"MP_-1",8325,5200,1250,50,31.8,25,50,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",1580.20833333333,223.958333333333,-2228.29217208343,5.69860946612017
"MP_-1",8400,2625,1875,60.4,39.6,50,60.4,"Protein",0.684,"Comparstic Spotlight F2Ba Au 240926.csv",1655.20833333333,-2351.04166666667,-2109.21033263769,2574.180508954
"MP_-1",8475,9900,1875,60.4,39.6,50,60.4,"Protein",0.772,"Comparstic Spotlight F2Ba Au 240926.csv",1730.20833333333,4923.95833333333,-2731.18375911601,-4660.82014107708
"MP_-1",8500,3000,2500,60.4,52.7,50,60.4,"Protein",0.793,"Comparstic Spotlight F2Ba Au 240926.csv",1755.20833333333,-1976.04166666667,-2236.95083818829,2208.47488159591
"MP_-1",8650,4400,1250,50,31.8,25,50,"Protein",0.698,"Comparstic Spotlight F2Ba Au 240926.csv",1905.20833333333,-576.041666666667,-2491.57010262702,826.371604495612
"MP_-1",8675,8750,3125,80.9,49.2,50,80.9,"Protein",0.768,"Comparstic Spotlight F2Ba Au 240926.csv",1930.20833333333,3773.95833333333,-2843.72009963287,-3501.20430502311
"MP_-1",8700,4800,1875,60.4,39.6,30,60.4,"Protein",0.745,"Comparstic Spotlight F2Ba Au 240926.csv",1955.20833333333,-176.041666666667,-2571.42758829662,432.022339875167
"MP_-1",8750,8700,2500,60.4,52.7,50,60.4,"Protein",0.779,"Comparstic Spotlight F2Ba Au 240926.csv",2005.20833333333,3723.95833333333,-2914.60420399,-3445.79788142715
"MP_-1",8750,1775,2500,80.9,39.3,50,80.9,"Protein",0.853,"Comparstic Spotlight F2Ba Au 240926.csv",2005.20833333333,-3201.04166666667,-2393.60849672867,3446.49822572198
"MP_-1",8750,10650,1875,60.4,39.6,30,60.4,"Protein",0.72,"Comparstic Spotlight F2Ba Au 240926.csv",2005.20833333333,5673.95833333333,-3061.31057643182,-5386.58884300704
"MP_-1",8900,10150,2500,60.4,52.7,50,60.4,"Protein",0.786,"Comparstic Spotlight F2Ba Au 240926.csv",2155.20833333333,5173.95833333333,-3172.98517028622,-4877.66502933719
"MP_-1",8975,4025,4375,95.7,58.2,75,95.7,"Protein",0.844,"Comparstic Spotlight F2Ba Au 240926.csv",2230.20833333333,-951.041666666667,-2786.82249895922,1224.05169764231
"MP_-1",8975,11100,1250,50,31.8,25,50,"Protein",0.675,"Comparstic Spotlight F2Ba Au 240926.csv",2230.20833333333,6123.95833333333,-3319.103311793,-5817.53602193604
"MP_-1",9125,10575,1875,60.4,39.6,30,60.4,"Protein",0.756,"Comparstic Spotlight F2Ba Au 240926.csv",2380.20833333333,5598.95833333333,-3428.89705471866,-5283.73027286131
"MP_17",9425,4325,91875,638.7,183.1,252.5,638.7,"PET",0.959,"Comparstic Spotlight F2Ba Au 240926.csv",2680.20833333333,-651.041666666667,-3257.26754739178,959.323789501203
"MP_-1",9150,7200,1875,60.4,39.6,50,60.4,"Protein",0.682,"Comparstic Spotlight F2Ba Au 240926.csv",2405.20833333333,2223.95833333333,-3199.86411474345,-1922.78814227506
"MP_-1",9425,8150,18125,258.2,89.4,142.5,258.2,"Cellulose",0.901,"Comparstic Spotlight F2Ba Au 240926.csv",2680.20833333333,3173.95833333333,-3545.0377394892,-2847.61232744398
"MP_-1",9325,8525,1875,60.4,39.6,50,60.4,"Protein",0.703,"Comparstic Spotlight F2Ba Au 240926.csv",2580.20833333333,3548.95833333333,-3473.72276180084,-3228.364762232
